Date,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Value,log_price,dif_log_price,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,dw1,dw2,dw3,dw4,dw5,dw6,dw7,dw8,dw9,dw10,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,dprice
2018/9/21,153,146,150,74,100,186,96,136,179,160,6418.5627 ,8.766949488,0.012973912,0.023837112,0.022746526,0.023369718,0.011529061,0.015579812,0.02897845,0.01495662,0.021188544,0.027887864,0.024927699,0.010105676,0.008699424,0.00648163,0.004900092,0.007056852,0.014457851,0.006117994,0.007614941,0.014156427,0.012774589,66,57,43,32,46,94,40,50,92,83,82.7360 
2018/9/22,94,74,55,19,48,97,72,118,81,104,6669.9908 ,8.805373765,0.038424277,0.014092973,0.011094468,0.008245888,0.00284858,0.007196412,0.014542749,0.010794618,0.017691179,0.012143945,0.015592225,-0.00974414,-0.011652058,-0.01512383,-0.008680481,-0.0083834,-0.014435702,-0.004162002,-0.003497366,-0.015743919,-0.009335474,-59,-72,-95,-55,-52,-89,-24,-18,-98,-56,251.4282 
2018/9/23,82,57,80,39,35,55,37,66,72,55,6709.3125 ,8.811251766,0.005878001,0.012221819,0.008495654,0.011923725,0.005812816,0.00521663,0.008197561,0.005514723,0.009837073,0.010731353,0.008197561,-0.001871154,-0.002598814,0.003677837,0.002964237,-0.001979782,-0.006345187,-0.005279895,-0.007854105,-0.001412592,-0.007394664,-12,-17,25,20,-13,-42,-35,-52,-9,-49,39.3217 
2018/9/24,47,59,63,24,40,40,32,61,47,50,6710.4450 ,8.811420547,0.000168781,0.007004006,0.008792263,0.009388349,0.003576514,0.005960857,0.005960857,0.004768685,0.009090306,0.007004006,0.007451071,-0.005217812,0.000296609,-0.002535376,-0.002236302,0.000744227,-0.002236705,-0.000746038,-0.000746767,-0.003727346,-0.000746491,-35,2,-17,-15,5,-15,-5,-5,-25,-5,1.1325 
2018/9/25,84,133,119,68,85,175,64,232,184,180,6639.3042 ,8.800762443,-0.010658104,0.012651928,0.02003222,0.017923565,0.010242037,0.012802546,0.026358184,0.009639564,0.034943421,0.027713748,0.027111275,0.005647922,0.011239956,0.008535216,0.006665523,0.00684169,0.020397327,0.004870879,0.025853115,0.020709741,0.019660204,37,74,56,44,45,135,32,171,137,130,(71.1408)
2018/9/26,123,158,200,125,112,211,106,325,199,273,6412.4592 ,8.765998122,-0.034764321,0.019181409,0.024639533,0.031189282,0.019493302,0.017465998,0.032904693,0.01653032,0.050682584,0.031033336,0.042573371,0.00652948,0.004607313,0.013265717,0.009251264,0.004663452,0.006546509,0.006890755,0.015739163,0.003319588,0.015462096,39,25,81,57,27,36,42,93,15,93,(226.8450)
2018/9/27,83,94,143,94,85,102,59,204,84,120,6468.6317 ,8.774719876,0.008721755,0.012831153,0.014531667,0.022106685,0.014531667,0.013140337,0.015768404,0.00912094,0.031536809,0.012985745,0.018551064,-0.006350256,-0.010107866,-0.009082598,-0.004961635,-0.004325661,-0.017136289,-0.00740938,-0.019145775,-0.018047591,-0.024022307,-40,-64,-57,-31,-27,-109,-47,-121,-115,-153,56.1725 
2018/9/28,65,92,81,51,49,78,41,121,73,88,6535.4767 ,8.785000564,0.010280688,0.009945717,0.014077015,0.012393893,0.007803562,0.00749754,0.01193486,0.006273452,0.018514334,0.011169805,0.01346497,-0.002885436,-0.000454652,-0.009712791,-0.006728104,-0.005642797,-0.003833544,-0.002847488,-0.013022474,-0.00181594,-0.005086094,-18,-2,-62,-43,-36,-24,-18,-83,-11,-32,66.8450 
2018/9/29,67,99,75,57,64,107,54,103,118,101,6677.3425 ,8.806475358,0.021474794,0.010033932,0.014826258,0.011232013,0.00853633,0.009584651,0.016024339,0.00808705,0.015425298,0.017671701,0.015125778,8.82151E-05,0.000749243,-0.00116188,0.000732768,0.002087111,0.004089479,0.001813597,-0.003089036,0.006501896,0.001660808,2,7,-6,6,15,29,13,-18,45,13,141.8658 
2018/9/30,86,175,130,86,93,161,86,290,126,215,6550.4742 ,8.787292718,-0.01918264,0.013128821,0.026715623,0.019845892,0.013128821,0.014197446,0.024578373,0.013128821,0.044271604,0.019235249,0.032822051,0.003094889,0.011889366,0.008613878,0.00459249,0.004612794,0.008554034,0.005041771,0.028846306,0.001563548,0.017696273,19,76,55,29,29,54,32,187,8,114,(126.8683)
2018/10/1,45,61,65,52,22,64,26,51,67,45,6593.1350 ,8.793784235,0.006491517,0.006825281,0.009252048,0.009858739,0.007886992,0.003336804,0.009707067,0.003943496,0.007735319,0.010162085,0.006825281,-0.006303539,-0.017463575,-0.009987152,-0.005241829,-0.010860641,-0.014871307,-0.009185325,-0.036536286,-0.009073163,-0.02599677,-41,-114,-65,-34,-71,-97,-60,-239,-59,-170,42.6608 
2018/10/2,59,98,72,60,48,94,48,145,88,117,6590.9683 ,8.793455556,-0.000328679,0.008951644,0.014868832,0.01092404,0.009103366,0.007282693,0.014261941,0.007282693,0.021999802,0.013351604,0.017751565,0.002126363,0.005616784,0.0010653,0.001216375,0.003945889,0.004554874,0.003339197,0.014264484,0.003189519,0.010926283,14,37,7,8,26,30,22,94,21,72,(2.1667)
2018/10/3,101,97,132,63,85,123,67,130,119,109,6562.6417 ,8.789148494,-0.004307062,0.015390144,0.014780633,0.020113852,0.009599793,0.012952101,0.018742453,0.010209303,0.019809096,0.018132942,0.016609165,0.0064385,-8.81986E-05,0.009189812,0.000496426,0.005669408,0.004480512,0.00292661,-0.002190706,0.004781338,-0.001142399,42,-1,60,3,37,29,19,-15,31,-8,(28.3267)
2018/10/4,57,83,55,42,46,68,50,105,65,97,6470.4025 ,8.774993596,-0.014154898,0.008809344,0.012827641,0.008500244,0.006491095,0.007109295,0.010509393,0.007727495,0.016227739,0.010045743,0.014991339,-0.0065808,-0.001952992,-0.011613608,-0.003108697,-0.005842806,-0.00823306,-0.002481809,-0.003581358,-0.008087199,-0.001617826,-44,-14,-77,-21,-39,-55,-17,-25,-54,-12,(92.2392)
2018/10/5,58,92,83,94,57,103,60,215,97,116,6563.6283 ,8.789298829,0.014305233,0.008836576,0.014016638,0.012645445,0.014321347,0.008684221,0.01569254,0.009141285,0.032756273,0.014778411,0.017673152,2.72321E-05,0.001188997,0.004145201,0.007830252,0.001574926,0.005183147,0.001413791,0.016528534,0.004732669,0.002681812,1,9,28,52,11,35,10,110,32,19,93.2258 
2018/10/6,44,56,71,36,76,87,56,82,95,77,6568.5492 ,8.79004826,0.000749432,0.006698587,0.008525475,0.010809084,0.005480662,0.011570287,0.013244934,0.008525475,0.012483731,0.014462859,0.011722528,-0.002137989,-0.005491163,-0.001836361,-0.008840685,0.002886066,-0.002447606,-0.000615811,-0.020272542,-0.000315552,-0.005950624,-14,-36,-12,-58,19,-16,-4,-133,-2,-39,4.9208 
2018/10/7,59,89,75,30,61,61,58,63,109,72,6581.4867 ,8.792015936,0.001967676,0.00896454,0.013522781,0.011395602,0.004558241,0.009268423,0.009268423,0.008812599,0.009572305,0.016561608,0.010939778,0.002265953,0.004997306,0.000586518,-0.000922422,-0.002301865,-0.003976511,0.000287124,-0.002911426,0.002098749,-0.00078275,15,33,4,-6,-15,-26,2,-19,14,-5,12.9375 
2018/10/8,109,129,145,74,146,137,82,248,155,227,6558.5375 ,8.788522915,-0.003493021,0.016619559,0.019669019,0.022108587,0.011283003,0.02226106,0.020888803,0.012502787,0.037813308,0.023633318,0.034611375,0.007655019,0.006146239,0.010712986,0.006724763,0.012992638,0.011620381,0.003690189,0.028241003,0.00707171,0.023671597,50,40,70,44,85,76,24,185,46,155,(22.9492)
2018/10/9,58,41,49,25,34,42,40,39,51,38,6618.5677 ,8.797634265,0.00911135,0.008763225,0.006194694,0.007403414,0.003777252,0.005137063,0.006345784,0.006043604,0.005892514,0.007705595,0.005741423,-0.007856334,-0.013474325,-0.014705173,-0.007505751,-0.017123997,-0.014543019,-0.006459184,-0.031920795,-0.015927723,-0.028869951,-51,-88,-96,-49,-112,-95,-42,-209,-104,-189,60.0302 
2018/10/10,126,81,75,83,76,95,44,78,96,70,6621.7117 ,8.798109175,0.000474911,0.019028313,0.012232487,0.011326377,0.012534523,0.011477395,0.014346744,0.006644808,0.011779432,0.014497762,0.010571285,0.010265087,0.006037793,0.003922962,0.008757271,0.006340332,0.00800096,0.000601204,0.005886918,0.006792167,0.004829861,68,40,26,58,42,53,4,39,45,32,3.1440 
2018/10/11,107,91,90,48,80,154,57,117,188,112,6563.0092 ,8.789204491,-0.008904684,0.016303497,0.013865591,0.013713222,0.007313718,0.01218953,0.023464846,0.00868504,0.017827188,0.028645397,0.017065343,-0.002724816,0.001633104,0.002386845,-0.005220805,0.000712135,0.009118102,0.002040233,0.006047757,0.014147634,0.006494058,-19,10,15,-35,4,59,13,39,92,42,(58.7025)
2018/10/12,55,79,56,37,49,100,73,100,91,62,6248.6358 ,8.740118452,-0.049086039,0.008801921,0.012642759,0.008961956,0.005921292,0.007841712,0.016003493,0.01168255,0.016003493,0.014563179,0.009922166,-0.007501576,-0.001222831,-0.004751266,-0.001392426,-0.004347819,-0.007461353,0.002997509,-0.001823695,-0.014082218,-0.007143177,-52,-12,-34,-11,-31,-54,16,-17,-97,-50,(314.3733)
2018/10/13,50,68,74,45,56,69,60,80,81,61,6260.5308 ,8.742020258,0.001901806,0.007986543,0.010861699,0.011820084,0.007187889,0.008944928,0.01102143,0.009583852,0.012778469,0.0129382,0.009743583,-0.000815378,-0.001781061,0.002858128,0.001266596,0.001103217,-0.004982063,-0.002098698,-0.003225024,-0.001624979,-0.000178583,-5,-11,18,8,7,-31,-13,-20,-10,-1,11.8950 
2018/10/14,68,60,51,21,39,64,42,82,67,53,6260.6458 ,8.742038627,1.83689E-05,0.010861499,0.009583676,0.008146124,0.003354287,0.006229389,0.010222588,0.006708573,0.01309769,0.010701771,0.00846558,0.002874956,-0.001278023,-0.00367396,-0.003833602,-0.002715539,-0.000798842,-0.002875279,0.000319221,-0.002236429,-0.001278002,18,-8,-23,-24,-17,-5,-18,2,-14,-8,0.1150 
2018/10/15,77,85,79,62,63,102,64,107,140,101,6299.3992 ,8.748209538,0.006170911,0.012223388,0.01349335,0.012540879,0.009842208,0.010000954,0.01619202,0.010159699,0.016985747,0.022224342,0.016033275,0.001361889,0.003909675,0.004394754,0.006487922,0.003771565,0.005969433,0.003451126,0.003888057,0.01152257,0.007567695,9,25,28,41,24,38,22,25,73,48,38.7533 
2018/10/16,73,91,84,62,80,92,53,91,84,86,6452.5717 ,8.772234038,0.024024501,0.011313319,0.014102904,0.013018065,0.009608572,0.012398158,0.014257881,0.008213779,0.014102904,0.013018065,0.013328019,-0.000910069,0.000609554,0.000477187,-0.000233636,0.002397204,-0.001934139,-0.00194592,-0.002882843,-0.009206276,-0.002705256,-4,6,5,0,17,-10,-11,-16,-56,-15,153.1725 
2018/10/17,71,95,109,48,71,96,69,144,98,103,6596.6183 ,8.794312423,0.022078385,0.01076309,0.014401318,0.016523618,0.007276456,0.01076309,0.014552911,0.010459905,0.021829367,0.014856097,0.015614061,-0.000550228,0.000298414,0.003505552,-0.002332117,-0.001635067,0.00029503,0.002246125,0.007726462,0.001838031,0.002286041,-2,4,25,-14,-9,4,16,53,14,17,144.0467 
2018/10/18,43,89,88,59,56,77,59,76,135,58,6596.2762 ,8.79426055,-5.18732E-05,0.00651883,0.013492461,0.013340861,0.008944441,0.008489639,0.011673253,0.008944441,0.011521652,0.020466093,0.00879284,-0.004244261,-0.000908857,-0.003182757,0.001667985,-0.002273452,-0.002879658,-0.001515464,-0.010307714,0.005609996,-0.006821221,-28,-6,-21,11,-15,-19,-10,-68,37,-45,(0.3422)
2018/10/19,53,106,101,59,64,97,60,136,134,108,6568.0408 ,8.789970858,-0.004289691,0.008069377,0.016138755,0.015377493,0.008982892,0.009744154,0.014768483,0.009135144,0.020706327,0.020401822,0.01644326,0.001550548,0.002646294,0.002036632,3.84513E-05,0.001254515,0.00309523,0.000190704,0.009184675,-6.42706E-05,0.00765042,10,17,13,0,8,20,1,60,-1,50,(28.2354)
2018/10/20,28,61,51,32,36,72,40,121,42,93,6487.4442 ,8.777623921,-0.012346937,0.004316029,0.009402778,0.007861339,0.004932605,0.005549181,0.011098361,0.006165756,0.018651413,0.006474044,0.014335383,-0.003753348,-0.006735976,-0.007516154,-0.004050287,-0.004194973,-0.003670122,-0.002969388,-0.002054914,-0.013927778,-0.002107876,-25,-45,-50,-27,-28,-25,-20,-15,-92,-15,(80.5966)
2018/10/21,45,73,72,39,53,82,57,129,93,72,6488.8258 ,8.777836874,0.000212953,0.006934999,0.011250109,0.011095998,0.006010332,0.008167888,0.012637109,0.008784332,0.01988033,0.014332331,0.011095998,0.002618969,0.001847331,0.003234659,0.001077727,0.002618707,0.001538748,0.002618576,0.001228917,0.007858287,-0.003239385,17,12,21,7,17,10,17,8,51,-21,1.3817 
2018/10/22,36,63,94,46,46,50,69,96,72,75,6531.6017 ,8.78440747,0.006570597,0.005511665,0.009645414,0.01439157,0.007042683,0.007042683,0.00765509,0.010564024,0.014697773,0.01102333,0.011482635,-0.001423334,-0.001604696,0.003295571,0.001032351,-0.001125205,-0.004982019,0.001779693,-0.005182557,-0.003309001,0.000386637,-9,-10,22,7,-7,-32,12,-33,-21,3,42.7758 
2018/10/23,44,68,88,51,52,98,57,150,78,115,6498.4858 ,8.77932448,-0.00508299,0.006770808,0.010463976,0.013541616,0.007847982,0.008001864,0.015080436,0.008771274,0.0230823,0.012002796,0.01769643,0.001259143,0.000818562,-0.000849954,0.000805299,0.000959181,0.007425346,-0.00179275,0.008384527,0.000979466,0.006213795,8,5,-6,5,6,48,-12,54,6,40,(33.1158)
2018/10/24,67,81,108,53,57,87,86,83,65,90,6481.4260 ,8.776695827,-0.002628653,0.010337231,0.01249725,0.016663,0.008177213,0.008794361,0.013422972,0.013268685,0.012805824,0.010028657,0.013885833,0.003566423,0.002033274,0.003121384,0.000329231,0.000792497,-0.001657464,0.004497411,-0.010276476,-0.001974139,-0.003810597,23,13,20,2,5,-11,29,-67,-13,-25,(17.0598)
2018/10/25,102,88,113,63,75,92,70,204,86,179,6508.3100 ,8.780835101,0.004139274,0.015672271,0.013521175,0.017362418,0.009679932,0.011523729,0.014135774,0.01075548,0.031344543,0.013213876,0.0275033,0.00533504,0.001023925,0.000699418,0.001502719,0.002729368,0.000712802,-0.002513205,0.018538719,0.003185219,0.013617466,35,7,5,10,18,5,-16,121,21,89,26.8840 
2018/10/26,62,135,117,83,89,136,68,177,197,117,6478.0825 ,8.776179835,-0.004655266,0.009570733,0.0208395,0.0180609,0.012812433,0.013738633,0.020993867,0.010496933,0.0273229,0.030410233,0.0180609,-0.006101538,0.007318325,0.000698482,0.003132501,0.002214904,0.006858093,-0.000258547,-0.004021643,0.017196357,-0.0094424,-40,47,4,20,14,44,-2,-27,111,-62,(30.2275)
2018/10/27,46,70,85,33,38,94,44,111,60,86,6473.7533 ,8.775511333,-0.000668502,0.007105615,0.010812893,0.013129941,0.005097507,0.005869856,0.01452017,0.006796675,0.017146158,0.009268194,0.013284411,-0.002465118,-0.010026607,-0.004930959,-0.007714927,-0.007868777,-0.006473696,-0.003700258,-0.010176742,-0.02114204,-0.004776489,-16,-65,-32,-50,-51,-42,-24,-66,-137,-31,(4.3292)
2018/10/28,58,116,75,46,46,130,80,161,129,151,6465.9175 ,8.774300199,-0.001211133,0.008970111,0.017940223,0.011599282,0.007114226,0.007114226,0.020105422,0.012372567,0.024899792,0.019950765,0.023353221,0.001864496,0.00712733,-0.001530659,0.00201672,0.00124437,0.005585252,0.005575892,0.007753633,0.010682571,0.01006881,12,46,-10,13,8,36,36,50,69,65,(7.8358)
2018/10/29,64,94,108,55,58,143,81,154,136,136,6448.2217 ,8.771559661,-0.002740538,0.009925217,0.014577663,0.016748804,0.008529483,0.008994728,0.022176657,0.012561603,0.023882554,0.021091086,0.021091086,0.000955106,-0.00336256,0.005149522,0.001415257,0.001880502,0.002071235,0.000189036,-0.001017238,0.001140321,-0.002262135,6,-22,33,9,12,13,1,-7,7,-15,(17.6958)
2018/10/30,47,72,98,64,58,77,58,102,82,82,6382.6683 ,8.761341523,-0.010218138,0.007363691,0.011280549,0.01535408,0.010027154,0.009087109,0.01206392,0.009087109,0.015980777,0.012847291,0.012847291,-0.002561526,-0.003297114,-0.001394724,0.001497671,9.23805E-05,-0.010112737,-0.003474494,-0.007901777,-0.008243795,-0.008243795,-17,-22,-10,9,0,-66,-23,-52,-54,-54,(65.5533)
2018/10/31,69,63,77,55,50,94,52,120,75,83,6309.4529 ,8.749804241,-0.011537282,0.010935972,0.009985018,0.012203911,0.008717079,0.007924617,0.014898281,0.008241602,0.019019082,0.011886926,0.013154865,0.003572281,-0.001295531,-0.003150169,-0.001310075,-0.001162491,0.002834361,-0.000845506,0.003038305,-0.000960365,0.000307574,22,-9,-21,-9,-8,17,-6,18,-7,1,(73.2155)
2018/11/1,92,88,74,52,56,92,50,141,79,81,6310.2842 ,8.749935989,0.000131748,0.014579375,0.013945489,0.011726889,0.008240516,0.008874402,0.014579375,0.007923573,0.022344477,0.012519246,0.012836189,0.003643403,0.003960471,-0.000477022,-0.000476563,0.000949785,-0.000318906,-0.000318029,0.003325395,0.00063232,-0.000318676,23,25,-3,-3,6,-2,-2,21,4,-2,0.8313 
2018/11/2,101,83,116,70,124,111,87,175,102,119,6342.2808 ,8.754993736,0.005057747,0.01592487,0.013086775,0.01828995,0.011037039,0.019551326,0.01750159,0.013717463,0.027592597,0.016082542,0.018762966,0.001345495,-0.000858715,0.006563061,0.002796522,0.010676924,0.002922215,0.005793889,0.00524812,0.003563296,0.005926777,9,-5,42,18,68,19,37,34,23,38,31.9967 
2018/11/3,119,134,172,100,129,196,121,415,137,227,6387.6742 ,8.762125501,0.007131765,0.018629629,0.020977902,0.026926859,0.01565515,0.020195144,0.030684095,0.018942732,0.064968874,0.021447556,0.035537191,0.002704759,0.007891127,0.008636909,0.004618112,0.000643818,0.013182505,0.005225269,0.037376277,0.005365014,0.016774225,18,51,56,30,5,85,34,240,35,108,45.3933 
2018/11/4,99,127,143,79,101,172,120,315,96,204,6363.7958 ,8.758380307,-0.003745194,0.015556753,0.019956643,0.022470865,0.012413975,0.015871031,0.027027894,0.01885667,0.04949876,0.015085336,0.03205634,-0.003072876,-0.001021259,-0.004455993,-0.003241176,-0.004324113,-0.003656201,-8.60617E-05,-0.015470115,-0.00636222,-0.003480852,-20,-7,-29,-21,-28,-24,-1,-100,-41,-23,(23.8783)
2018/11/5,57,107,110,80,80,98,70,166,110,136,6391.8733 ,8.762782671,0.004402363,0.008917573,0.016740006,0.017209352,0.012515893,0.012515893,0.015331968,0.010951406,0.025970477,0.017209352,0.021277017,-0.00663918,-0.003216636,-0.005261513,0.000101918,-0.003355138,-0.011695926,-0.007905264,-0.023528282,0.002124016,-0.010779322,-42,-20,-33,1,-21,-74,-50,-149,14,-68,28.0775 
2018/11/6,117,147,169,104,106,141,94,211,119,160,6436.9650 ,8.769812435,0.007029764,0.018176268,0.022836849,0.026254609,0.016156683,0.016467388,0.021904733,0.014603155,0.032779423,0.018486973,0.024856435,0.009258694,0.006096843,0.009045257,0.00364079,0.003951495,0.006572765,0.003651749,0.006808946,0.001277621,0.003579417,60,40,59,24,26,43,24,45,9,24,45.0917 
2018/11/7,66,124,97,59,87,115,66,262,84,163,6445.3542 ,8.771114866,0.001302431,0.010239934,0.019238664,0.0150496,0.00915388,0.013498095,0.017842309,0.010239934,0.040649434,0.013032643,0.025289533,-0.007936334,-0.003598186,-0.011205009,-0.007002802,-0.002969293,-0.004062424,-0.004363222,0.007870011,-0.00545433,0.000433099,-51,-23,-72,-45,-19,-26,-28,51,-35,3,8.3892 
2018/11/8,97,98,97,57,82,104,66,175,116,95,6538.7900 ,8.785507412,0.014392546,0.014834549,0.014987482,0.014834549,0.008717209,0.012540546,0.015905083,0.010093611,0.026763361,0.017740285,0.014528682,0.004594615,-0.004251181,-0.000215051,-0.000436671,-0.000957548,-0.001937226,-0.000146323,-0.013886073,0.004707642,-0.010760852,31,-26,0,-2,-5,-11,0,-87,32,-68,93.4358 
2018/11/9,59,81,64,32,43,83,33,108,68,95,6486.2517 ,8.777440088,-0.008067324,0.009096163,0.012487952,0.009867024,0.004933512,0.006629407,0.012796297,0.005087684,0.016650603,0.010483713,0.014646364,-0.005738386,-0.00249953,-0.004967525,-0.003783697,-0.00591114,-0.003108787,-0.005005926,-0.010112759,-0.007256572,0.000117682,-38,-17,-33,-25,-39,-21,-33,-67,-48,0,(52.5383)
2018/11/10,76,61,77,47,86,71,31,96,62,107,6411.2808 ,8.765814348,-0.01162574,0.011854106,0.009514479,0.012010081,0.007330828,0.013413856,0.01107423,0.004835227,0.014973607,0.009670455,0.016689333,0.002757943,-0.002973473,0.002143057,0.002397317,0.00678445,-0.001722066,-0.000252457,-0.001676996,-0.000813258,0.002042969,17,-20,13,15,43,-12,-2,-12,-6,12,(74.9708)
2018/11/11,69,79,89,49,45,92,63,118,79,125,6399.0333 ,8.763902216,-0.001912132,0.010782879,0.012345615,0.013908351,0.007657407,0.007032312,0.014377172,0.009845237,0.018440285,0.012345615,0.0195342,-0.001071227,0.002831135,0.00189827,0.000326578,-0.006381544,0.003302941,0.00501001,0.003466678,0.00267516,0.002844868,-7,18,12,2,-41,21,32,22,17,18,(12.2475)
2018/11/12,88,96,122,66,85,132,67,226,105,164,6378.2683 ,8.760651918,-0.003250298,0.013796848,0.015051107,0.019127449,0.010347636,0.013326501,0.020695272,0.010504419,0.035432815,0.016462148,0.025712308,0.00301397,0.002705492,0.005219098,0.00269023,0.006294189,0.006318101,0.000659181,0.016992529,0.004116534,0.006178108,19,17,33,17,40,40,4,108,26,39,(20.7650)
2018/11/13,120,122,92,57,59,139,47,91,172,76,6401.9367 ,8.764355828,0.003703909,0.018744328,0.019056733,0.014370651,0.008903556,0.009215961,0.02171218,0.007341528,0.014214449,0.02686687,0.011871408,0.00494748,0.004005626,-0.004756797,-0.00144408,-0.00411054,0.001016907,-0.00316289,-0.021218366,0.010404722,-0.0138409,32,26,-30,-9,-26,7,-20,-135,67,-88,23.6683 
2018/11/14,133,127,125,80,105,157,80,205,125,109,6372.0633 ,8.75967861,-0.004677218,0.02087236,0.01993075,0.01961688,0.012554803,0.016478179,0.024638801,0.012554803,0.032171683,0.01961688,0.017105919,0.002128032,0.000874016,0.005246228,0.003651247,0.007262218,0.002926621,0.005213275,0.017957234,-0.00724999,0.005234511,13,5,33,23,46,18,33,114,-47,33,(29.8733)
2018/11/15,106,121,114,78,74,147,60,171,124,123,6176.1550 ,8.728451189,-0.031227422,0.017162782,0.019591477,0.018458086,0.012629217,0.011981565,0.023801216,0.009714782,0.027687129,0.020077216,0.019915303,-0.003709578,-0.000339273,-0.001158794,7.44137E-05,-0.004496614,-0.000837585,-0.002840021,-0.004484554,0.000460337,0.002809384,-27,-6,-11,-2,-31,-10,-20,-34,-1,14,(195.9083)
2018/11/16,133,110,92,52,86,123,67,142,84,143,5615.1800 ,8.633228924,-0.095222265,0.023685795,0.019589755,0.016384159,0.009260611,0.015315627,0.021904908,0.011931942,0.025288593,0.014959449,0.025466681,0.006523013,-1.72231E-06,-0.002073927,-0.003368605,0.003334062,-0.001896308,0.00221716,-0.002398536,-0.005117767,0.005551378,27,-11,-22,-26,12,-24,7,-29,-40,20,(560.9750)
2018/11/17,99,95,107,66,100,89,100,142,82,115,5596.1925 ,8.629841735,-0.003387189,0.017690599,0.016975828,0.019120143,0.011793733,0.017869292,0.01590367,0.017869292,0.025374395,0.01465282,0.020549686,-0.005995195,-0.002613927,0.002735984,0.002533122,0.002553666,-0.006001238,0.005937351,8.58025E-05,-0.000306629,-0.004916995,-34,-15,15,14,14,-34,33,0,-2,-28,(18.9875)
2018/11/18,97,110,113,44,83,101,76,137,103,112,5558.2433 ,8.62303739,-0.006804345,0.017451557,0.019790425,0.020330164,0.00791617,0.014932776,0.018171209,0.013673385,0.024648075,0.018531035,0.020150251,-0.000239043,0.002814598,0.001210021,-0.003877563,-0.002936517,0.002267539,-0.004195908,-0.00072632,0.003878215,-0.000399435,-2,15,6,-22,-17,12,-24,-5,21,-3,(37.9492)
2018/11/19,186,208,151,90,131,216,111,236,181,199,5606.0442 ,8.63160061,0.00856322,0.033178476,0.037102812,0.026935214,0.016054101,0.023367636,0.038529843,0.019800058,0.042097421,0.032286581,0.035497401,0.015726919,0.017312386,0.00660505,0.008137931,0.008434861,0.020358634,0.006126673,0.017449345,0.013755546,0.01534715,89,98,38,46,48,115,35,99,78,87,47.8008 
2018/11/20,142,134,133,85,106,154,84,229,165,155,5303.9425 ,8.576205691,-0.055394919,0.026772538,0.025264226,0.025075687,0.016025815,0.019985134,0.029035006,0.015837276,0.04317543,0.031108935,0.029223545,-0.006405938,-0.011838586,-0.001859527,-2.82864E-05,-0.003382502,-0.009494837,-0.003962782,0.00107801,-0.001177647,-0.006273857,-44,-74,-18,-5,-25,-62,-27,-7,-16,-44,(302.1017)
2018/11/21,117,124,113,73,81,122,78,162,121,135,4671.9700 ,8.449336103,-0.126869588,0.025042969,0.026541266,0.024186799,0.0156251,0.01733744,0.026113181,0.016695313,0.03467488,0.025899139,0.028895733,-0.001729569,0.001277041,-0.000888887,-0.000400714,-0.002647694,-0.002921824,0.000858037,-0.00850055,-0.005209796,-0.000327811,-25,-10,-20,-12,-25,-32,-6,-67,-44,-20,(631.9725)
2018/11/22,134,160,145,99,89,157,139,266,109,152,4533.6808 ,8.419289434,-0.030046669,0.029556558,0.035291412,0.031982842,0.021836561,0.019630848,0.034629698,0.030659415,0.058671973,0.024042275,0.033526842,0.004513589,0.008750146,0.007796043,0.006211461,0.002293408,0.008516517,0.013964102,0.023997093,-0.001856864,0.004631108,17,36,32,26,8,35,61,104,-12,17,(138.2892)
2018/11/23,32,36,53,59,31,34,33,48,44,37,4548.7975 ,8.422618191,0.003328757,0.007034826,0.00791418,0.011651431,0.012970461,0.006814988,0.007474503,0.007254665,0.010552239,0.009672886,0.008134018,-0.022521732,-0.027377233,-0.020331412,-0.008866101,-0.01281586,-0.027155196,-0.02340475,-0.048119734,-0.014369389,-0.025392824,-102,-124,-92,-40,-58,-123,-106,-218,-65,-115,15.1167 
2018/11/24,64,29,35,20,24,20,29,34,34,42,4309.3375 ,8.368539459,-0.054078732,0.014851471,0.006729573,0.008121898,0.004641085,0.005569302,0.004641085,0.006729573,0.007889844,0.007889844,0.009746278,0.007816645,-0.001184607,-0.003529533,-0.008329376,-0.001245686,-0.002833418,-0.000525092,-0.002662395,-0.001783042,0.00161226,32,-7,-18,-39,-7,-14,-4,-14,-10,5,(239.4600)
2018/11/25,49,44,32,13,35,32,31,27,44,25,4293.8408 ,8.36493691,-0.003602549,0.011411695,0.010247236,0.007452535,0.003027592,0.00815121,0.007452535,0.007219643,0.006288077,0.010247236,0.005822293,-0.003439776,0.003517663,-0.000669363,-0.001613492,0.002581909,0.002811451,0.000490071,-0.001601767,0.002357392,-0.003923985,-15,15,-3,-7,11,12,2,-7,10,-17,(15.4967)
2018/11/26,86,57,37,31,47,57,27,49,41,48,3823.5117 ,8.248924564,-0.116012347,0.022492412,0.014907761,0.009676968,0.00810773,0.012292365,0.014907761,0.007061571,0.012815444,0.010723127,0.012553904,0.011080718,0.004660526,0.002224433,0.005080138,0.004141154,0.007455226,-0.000158072,0.006527368,0.000475891,0.006731611,37,13,5,18,12,25,-4,22,-3,23,(470.3292)
